,year,month,day,births,day_of_year,day_of_week,dt,t,s,spec_01_01,spec_02_14,spec_02_29,spec_04_01,spec_07_04,spec_10_31,spec_12_25,spec_12_26,spec_12_27,spec_12_28,spec_12_29,spec_12_30,spec_12_31,weekend
233,1969,8,22,10586,235,5,1969-08-22,234.0,234.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
234,1969,8,23,9660,236,6,1969-08-23,235.0,235.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
235,1969,8,24,9084,237,7,1969-08-24,236.0,236.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
236,1969,8,25,10586,238,1,1969-08-25,237.0,237.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,1969,8,26,11082,239,2,1969-08-26,238.0,238.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,1969,8,27,10638,240,3,1969-08-27,239.0,239.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,1969,8,28,10616,241,4,1969-08-28,240.0,240.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,1969,8,29,10714,242,5,1969-08-29,241.0,241.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,1969,8,30,9708,243,6,1969-08-30,242.0,242.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
242,1969,8,31,8986,244,7,1969-08-31,243.0,243.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
243,1969,9,1,9012,245,1,1969-09-01,244.0,244.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,1969,9,2,10686,246,2,1969-09-02,245.0,245.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,1969,9,3,11044,247,3,1969-09-03,246.0,246.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,1969,9,4,10506,248,4,1969-09-04,247.0,247.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,1969,9,5,10610,249,5,1969-09-05,248.0,248.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,1969,9,6,9710,250,6,1969-09-06,249.0,249.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
249,1969,9,7,9196,251,7,1969-09-07,250.0,250.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
250,1969,9,8,10508,252,1,1969-09-08,251.0,251.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,1969,9,9,10598,253,2,1969-09-09,252.0,252.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,1969,9,10,10450,254,3,1969-09-10,253.0,253.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,1969,9,11,10408,255,4,1969-09-11,254.0,254.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,1969,9,12,10752,256,5,1969-09-12,255.0,255.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,1969,9,13,9534,257,6,1969-09-13,256.0,256.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
256,1969,9,14,9204,258,7,1969-09-14,257.0,257.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
257,1969,9,15,10728,259,1,1969-09-15,258.0,258.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,1969,9,16,11142,260,2,1969-09-16,259.0,259.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
259,1969,9,17,10864,261,3,1969-09-17,260.0,260.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,1969,9,18,10876,262,4,1969-09-18,261.0,261.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
261,1969,9,19,10832,263,5,1969-09-19,262.0,262.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,1969,9,20,10040,264,6,1969-09-20,263.0,263.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
263,1969,9,21,9368,265,7,1969-09-21,264.0,264.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
264,1969,9,22,10970,266,1,1969-09-22,265.0,265.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265,1969,9,23,11300,267,2,1969-09-23,266.0,266.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,1969,9,24,10898,268,3,1969-09-24,267.0,267.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,1969,9,25,10840,269,4,1969-09-25,268.0,268.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
268,1969,9,26,11154,270,5,1969-09-26,269.0,269.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,1969,9,27,10170,271,6,1969-09-27,270.0,270.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
270,1969,9,28,9198,272,7,1969-09-28,271.0,271.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
271,1969,9,29,10708,273,1,1969-09-29,272.0,272.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,1969,9,30,11138,274,2,1969-09-30,273.0,273.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,1969,10,1,10910,275,3,1969-10-01,274.0,274.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
274,1969,10,2,10656,276,4,1969-10-02,275.0,275.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
275,1969,10,3,10922,277,5,1969-10-03,276.0,276.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
276,1969,10,4,9710,278,6,1969-10-04,277.0,277.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
277,1969,10,5,8972,279,7,1969-10-05,278.0,278.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
278,1969,10,6,10318,280,1,1969-10-06,279.0,279.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
279,1969,10,7,10654,281,2,1969-10-07,280.0,280.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
280,1969,10,8,10510,282,3,1969-10-08,281.0,281.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
281,1969,10,9,10710,283,4,1969-10-09,282.0,282.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
282,1969,10,10,10748,284,5,1969-10-10,283.0,283.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
283,1969,10,11,9566,285,6,1969-10-11,284.0,284.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
284,1969,10,12,9014,286,7,1969-10-12,285.0,285.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
285,1969,10,13,9996,287,1,1969-10-13,286.0,286.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
286,1969,10,14,10618,288,2,1969-10-14,287.0,287.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
287,1969,10,15,10120,289,3,1969-10-15,288.0,288.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
288,1969,10,16,9918,290,4,1969-10-16,289.0,289.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
289,1969,10,17,10338,291,5,1969-10-17,290.0,290.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
290,1969,10,18,9172,292,6,1969-10-18,291.0,291.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
291,1969,10,19,8586,293,7,1969-10-19,292.0,292.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
292,1969,10,20,10148,294,1,1969-10-20,293.0,293.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
293,1969,10,21,10674,295,2,1969-10-21,294.0,294.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
294,1969,10,22,10300,296,3,1969-10-22,295.0,295.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
295,1969,10,23,9814,297,4,1969-10-23,296.0,296.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
296,1969,10,24,10010,298,5,1969-10-24,297.0,297.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
297,1969,10,25,9258,299,6,1969-10-25,298.0,298.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
298,1969,10,26,8864,300,7,1969-10-26,299.0,299.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
299,1969,10,27,10372,301,1,1969-10-27,300.0,300.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,1969,10,28,10640,302,2,1969-10-28,301.0,301.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
301,1969,10,29,10104,303,3,1969-10-29,302.0,302.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,1969,10,30,10110,304,4,1969-10-30,303.0,303.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,1969,10,31,10144,305,5,1969-10-31,304.0,304.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False
304,1969,11,1,9342,306,6,1969-11-01,305.0,305.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
305,1969,11,2,8904,307,7,1969-11-02,306.0,306.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
306,1969,11,3,10338,308,1,1969-11-03,307.0,307.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,1969,11,4,10772,309,2,1969-11-04,308.0,308.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,1969,11,5,10020,310,3,1969-11-05,309.0,309.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,1969,11,6,10240,311,4,1969-11-06,310.0,310.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,1969,11,7,10660,312,5,1969-11-07,311.0,311.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
311,1969,11,8,9678,313,6,1969-11-08,312.0,312.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
312,1969,11,9,9022,314,7,1969-11-09,313.0,313.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
313,1969,11,10,10342,315,1,1969-11-10,314.0,314.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,1969,11,11,10878,316,2,1969-11-11,315.0,315.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,1969,11,12,10324,317,3,1969-11-12,316.0,316.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
316,1969,11,13,10100,318,4,1969-11-13,317.0,317.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
317,1969,11,14,10396,319,5,1969-11-14,318.0,318.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
318,1969,11,15,9298,320,6,1969-11-15,319.0,319.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
319,1969,11,16,8660,321,7,1969-11-16,320.0,320.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
320,1969,11,17,10286,322,1,1969-11-17,321.0,321.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
321,1969,11,18,10698,323,2,1969-11-18,322.0,322.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
322,1969,11,19,10260,324,3,1969-11-19,323.0,323.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
323,1969,11,20,10258,325,4,1969-11-20,324.0,324.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
324,1969,11,21,10168,326,5,1969-11-21,325.0,325.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
325,1969,11,22,9438,327,6,1969-11-22,326.0,326.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
326,1969,11,23,8866,328,7,1969-11-23,327.0,327.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
327,1969,11,24,10462,329,1,1969-11-24,328.0,328.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
328,1969,11,25,10864,330,2,1969-11-25,329.0,329.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,1969,11,26,10074,331,3,1969-11-26,330.0,330.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
330,1969,11,27,8248,332,4,1969-11-27,331.0,331.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
331,1969,11,28,9948,333,5,1969-11-28,332.0,332.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
332,1969,11,29,9332,334,6,1969-11-29,333.0,333.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
333,1969,11,30,8966,335,7,1969-11-30,334.0,334.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
334,1969,12,1,10648,336,1,1969-12-01,335.0,335.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
335,1969,12,2,10736,337,2,1969-12-02,336.0,336.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
336,1969,12,3,10300,338,3,1969-12-03,337.0,337.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
337,1969,12,4,10254,339,4,1969-12-04,338.0,338.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
338,1969,12,5,10428,340,5,1969-12-05,339.0,339.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
339,1969,12,6,9420,341,6,1969-12-06,340.0,340.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
340,1969,12,7,8740,342,7,1969-12-07,341.0,341.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True
341,1969,12,8,10646,343,1,1969-12-08,342.0,342.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
342,1969,12,9,10730,344,2,1969-12-09,343.0,343.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
